userID,sessionID,sourceText,targetLang,translationMode,usageCount,lastTranslation,lastTranslatedAt
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,adjust,el,word,2,προσαρμόζω,2026-05-19T09:32:37.411Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,reduced.,el,word,8,μειωθεί.,2026-05-19T09:33:47.724Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,gaze,el,word,1,βλέμμα,2026-05-19T09:32:39.869Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,laboratory.,el,word,2,εργαστήριο.,2026-05-19T09:32:42.576Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,"section,",el,word,1,"ενότητα,",2026-05-19T09:32:41.841Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,reading,el,word,2,ανάγνωση,2026-05-19T09:32:55.011Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,"movements,",el,word,1,"κινήσεις,",2026-05-19T09:32:46.503Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,smaller.,el,word,3,μικρότερο.,2026-05-19T09:34:07.980Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,slightly,el,word,1,ελαφρώς,2026-05-19T09:33:16.787Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,experiment,el,word,3,πείραμα,2026-05-19T09:33:27.956Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,begins.,el,word,2,ξεκινά.,2026-05-19T09:33:48.501Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,current,el,word,1,ρεύμα,2026-05-19T09:33:28.196Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,see,el,word,1,βλέπε,2026-05-19T09:33:41.245Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,larges,el,word,1,μεγάλα,2026-05-19T09:33:49.534Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,"chair,",el,word,2,"καρέκλα,",2026-05-19T09:34:03.280Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,followed,el,word,1,ακολουθούσε,2026-05-19T09:34:03.435Z
21,ab5b243a-6d12-46ed-8f3e-281ebc6f3517,Helvetica,el,word,1,Helvetica,2026-05-19T09:34:04.935Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,Without,el,word,2,Χωρίς,2026-05-19T09:35:41.204Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,electromagnetic,el,word,2,ηλεκτρομαγνητική,2026-05-19T09:37:16.663Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,different,el,word,1,διαφορετικά,2026-05-19T09:36:13.901Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,slinky.,el,word,1,σπείρα.,2026-05-19T09:36:19.008Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,sensitive,el,word,1,ευαίσθητο,2026-05-19T09:36:31.934Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,collecting,el,word,1,συλλογή,2026-05-19T09:36:43.385Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,"microwaves,",el,word,1,"μικροκύματα,",2026-05-19T09:36:44.888Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,ReadWorks’,el,word,3,ReadWorks,2026-05-19T09:36:45.044Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,frequencies,el,word,2,συχνότητες,2026-05-19T09:37:52.511Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,"machines,",el,word,6,"μηχανήματα,",2026-05-19T09:38:25.703Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,bouncing,el,word,3,που αναπηδά,2026-05-19T09:38:28.745Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,weren't,el,word,1,δεν,2026-05-19T09:37:51.059Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,"however,",el,word,4,"ωστόσο,",2026-05-19T09:38:08.097Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,basketball;,el,word,4,μπάλα του μπάσκετ·,2026-05-19T09:38:30.808Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,toward,el,word,1,προς,2026-05-19T09:38:13.804Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,would,el,word,1,θα,2026-05-19T09:38:32.942Z
21,2a6ac46f-de59-4ba5-bcd8-ee966ef69c7b,invented,el,word,1,εφευρέθηκαν,2026-05-19T09:38:40.749Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,"Hemisphere,",el,word,1,"Ημισφαίριο,",2026-05-19T09:40:04.073Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,precipitation.,el,word,1,βροχοπτώσεις.,2026-05-19T09:40:06.713Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,hindquarters,el,word,1,οπίσθια άκρα,2026-05-19T09:40:56.537Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,species,el,word,2,είδη,2026-05-19T09:41:10.153Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,also,el,word,2,επίσης,2026-05-19T09:41:08.665Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,name,el,word,2,όνομα,2026-05-19T09:41:08.776Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,eat,el,word,1,τρώω,2026-05-19T09:41:08.792Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,misnomer,el,word,1,απαράδεκτη ονομασία,2026-05-19T09:41:16.779Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,snakes,el,word,1,φίδια,2026-05-19T09:41:19.690Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,rainforest,el,word,1,τροπικό δάσος,2026-05-19T09:41:22.341Z
21,b504bc2c-3d28-45b6-8be6-234185e438cb,predators.,el,word,1,αρπακτικά.,2026-05-19T09:42:03.390Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,appears,el,word,1,φαίνεται,2026-05-19T09:51:55.359Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,reduced.,el,word,1,μειωθεί.,2026-05-19T09:51:56.771Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,.,el,word,1,.,2026-05-19T09:52:03.870Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,experiment,el,word,2,πείραμα,2026-05-19T09:52:09.400Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,real,el,word,1,πραγματικό,2026-05-19T09:52:07.937Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,December,el,word,3,Δεκέμβριος,2026-05-19T09:53:14.251Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,Nation,el,word,1,Έθνος,2026-05-19T09:53:03.414Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,"Montgomery,",el,word,1,"Μοντγκόμερι,",2026-05-19T09:53:13.026Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,home,el,word,1,σπίτι,2026-05-19T09:53:14.349Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,ordinary,el,word,3,συνηθισμένοι,2026-05-19T09:53:42.113Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,defiance,el,word,1,ανυπακοή,2026-05-19T09:53:23.538Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,spurred,el,word,1,ώθησε,2026-05-19T09:53:25.903Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,movement,el,word,1,κίνημα,2026-05-19T09:53:27.431Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,Rosa,el,word,1,Ρόζα,2026-05-19T09:53:30.924Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,Parks,el,word,1,Παρκς,2026-05-19T09:53:31.331Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,courageous,el,word,1,θαρραλέοι,2026-05-19T09:53:34.498Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,disobedience,el,word,1,ανυπακοή,2026-05-19T09:53:36.079Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,Montgomery,el,word,2,Μοντγκόμερι,2026-05-19T09:53:44.296Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,civil,el,word,1,πολιτικοί,2026-05-19T09:53:41.873Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,extraordinary,el,word,1,εξαιρετικό,2026-05-19T09:53:44.620Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,second-class,el,word,1,δεύτερης κατηγορίας,2026-05-19T09:53:45.951Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,intimidation,el,word,1,εκφοβισμός,2026-05-19T09:53:58.435Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,Americans,el,word,1,Αμερικανοί,2026-05-19T09:53:59.399Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,"self-evident,",el,word,1,"αυτονόητη,",2026-05-19T09:54:20.141Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,self-executing.,el,word,1,αυτοεκτελέσιμο.,2026-05-19T09:54:22.079Z
12,0b59ef93-0b3f-44af-9a48-66431c7d3af3,hereunto,el,word,1,στο παρόν,2026-05-19T09:54:55.095Z
12,40c2fc4f-9e8f-4b28-a848-34ca3c0a2a47,Humans,el,word,1,Άνθρωποι,2026-05-19T09:58:18.802Z
12,7e216bf5-253c-418c-aa90-395208faaa24,commercial,el,word,2,εμπορική,2026-05-19T09:58:24.884Z
12,7e216bf5-253c-418c-aa90-395208faaa24,development,el,word,1,ανάπτυξη,2026-05-19T09:58:42.710Z
12,7e216bf5-253c-418c-aa90-395208faaa24,protected,el,word,1,προστατευόμενες,2026-05-19T09:58:44.573Z
12,7e216bf5-253c-418c-aa90-395208faaa24,"""pervasive""",el,word,2,«διαδεδομένοι»,2026-05-19T09:59:17.590Z
12,7e216bf5-253c-418c-aa90-395208faaa24,work,el,word,1,εργασία,2026-05-19T09:58:56.130Z
12,7e216bf5-253c-418c-aa90-395208faaa24,Colorado,el,word,2,Κολοράντο,2026-05-19T09:59:38.768Z
12,7e216bf5-253c-418c-aa90-395208faaa24,scientists,el,word,1,επιστήμονες,2026-05-19T09:59:19.798Z
12,7e216bf5-253c-418c-aa90-395208faaa24,"federal,",el,word,1,"ομοσπονδιακά,",2026-05-19T09:59:22.339Z
12,7e216bf5-253c-418c-aa90-395208faaa24,din,el,word,1,θόρυβος,2026-05-19T09:59:28.497Z
12,7e216bf5-253c-418c-aa90-395208faaa24,people,el,word,2,άνθρωποι,2026-05-19T09:59:58.875Z
12,7e216bf5-253c-418c-aa90-395208faaa24,two-thirds,el,word,1,τα δύο τρίτα,2026-05-19T09:59:51.774Z
12,7e216bf5-253c-418c-aa90-395208faaa24,tranquil,el,word,2,ήσυχη,2026-05-19T10:00:02.391Z
12,7e216bf5-253c-418c-aa90-395208faaa24,hush,el,word,1,ησυχία,2026-05-19T10:00:01.098Z
12,7e216bf5-253c-418c-aa90-395208faaa24,made,el,word,1,δημοσιεύθηκαν,2026-05-19T10:00:04.135Z
12,7e216bf5-253c-418c-aa90-395208faaa24,"Colo.,",el,word,1,"Κολοράντο,",2026-05-19T10:00:22.237Z
12,7e216bf5-253c-418c-aa90-395208faaa24,quantify,el,word,1,ποσοτικοποίηση,2026-05-19T10:00:38.499Z
12,7e216bf5-253c-418c-aa90-395208faaa24,soundscape,el,word,1,ηχοτοπίο,2026-05-19T10:00:41.603Z
12,7e216bf5-253c-418c-aa90-395208faaa24,computerized,el,word,1,υπολογιστικό,2026-05-19T10:00:45.899Z
12,7e216bf5-253c-418c-aa90-395208faaa24,boosted,el,word,1,αύξησε,2026-05-19T10:00:59.620Z
12,7e216bf5-253c-418c-aa90-395208faaa24,"comparison,",el,word,2,"σύγκριση,",2026-05-19T10:01:10.352Z
12,7e216bf5-253c-418c-aa90-395208faaa24,often,el,word,1,συχνά,2026-05-19T10:01:05.016Z
12,7e216bf5-253c-418c-aa90-395208faaa24,exceed,el,word,1,υπερβαίνουν,2026-05-19T10:01:05.407Z
12,7e216bf5-253c-418c-aa90-395208faaa24,decibels,el,word,1,ντεσιμπέλ,2026-05-19T10:01:06.615Z
12,7e216bf5-253c-418c-aa90-395208faaa24,quietest,el,word,1,πιο ήσυχα,2026-05-19T10:01:17.386Z
12,7e216bf5-253c-418c-aa90-395208faaa24,independent,el,word,1,ανεξάρτητη,2026-05-19T10:01:30.309Z
12,7e216bf5-253c-418c-aa90-395208faaa24,researchers,el,word,1,ερευνητές,2026-05-19T10:01:32.013Z
12,7e216bf5-253c-418c-aa90-395208faaa24,noise,el,word,1,θόρυβος,2026-05-19T10:01:43.902Z
12,7e216bf5-253c-418c-aa90-395208faaa24,conservation,el,word,2,διατήρηση,2026-05-19T10:01:46.263Z
12,7e216bf5-253c-418c-aa90-395208faaa24,calls,el,word,1,καλέσματα,2026-05-19T10:01:46.132Z
12,7e216bf5-253c-418c-aa90-395208faaa24,biologists.,el,word,1,βιολόγους.,2026-05-19T10:01:47.662Z
12,7e216bf5-253c-418c-aa90-395208faaa24,warn,el,word,1,προειδοποιούν,2026-05-19T10:01:52.052Z
12,7e216bf5-253c-418c-aa90-395208faaa24,"calls,""",el,word,1,"κλήσεις»,",2026-05-19T10:01:59.733Z
12,7e216bf5-253c-418c-aa90-395208faaa24,studies,el,word,1,μελέτες,2026-05-19T10:02:00.377Z
12,7e216bf5-253c-418c-aa90-395208faaa24,songbirds,el,word,1,τα πουλιά,2026-05-19T10:02:09.469Z
12,7e216bf5-253c-418c-aa90-395208faaa24,perhaps,el,word,1,ίσως,2026-05-19T10:02:14.682Z
12,7e216bf5-253c-418c-aa90-395208faaa24,enhance,el,word,1,ενισχύουν,2026-05-19T10:02:15.333Z
12,7e216bf5-253c-418c-aa90-395208faaa24,musicologist,el,word,1,μουσικολόγος,2026-05-19T10:02:17.599Z
12,7e216bf5-253c-418c-aa90-395208faaa24,reported,el,word,1,ανέφεραν,2026-05-19T10:02:30.572Z
12,7e216bf5-253c-418c-aa90-395208faaa24,Pennsylvania,el,word,1,Πενσυλβάνια,2026-05-19T10:02:46.072Z
12,7e216bf5-253c-418c-aa90-395208faaa24,recovered,el,word,1,ανακτήθηκαν,2026-05-19T10:02:52.373Z
14,87c55aa5-4d60-4fa0-8b52-edb6b31c2072,feeling,el,word,2,συναίσθημα,2026-05-19T10:43:49.363Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,read,el,word,1,να διαβάζεις,2026-05-19T10:44:10.835Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,"naturally,",el,word,1,"φυσικά,",2026-05-19T10:44:10.883Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,comfortable,el,word,1,άνετο,2026-05-19T10:44:10.902Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,followed,el,word,2,ακολουθούσε,2026-05-19T10:44:11.072Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,accurately,el,word,1,με ακρίβεια,2026-05-19T10:44:21.494Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,easier,el,word,1,ευκολότερο,2026-05-19T10:44:26.876Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,whether,el,word,1,αν,2026-05-19T10:44:27.704Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,detects,el,word,2,ανιχνεύει,2026-05-19T10:45:24.391Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,relevant,el,word,1,σχετικές,2026-05-19T10:44:38.114Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,settings,el,word,2,ρυθμίσεις,2026-05-19T10:44:45.275Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,appears,el,word,3,φαίνεται,2026-05-19T10:45:01.513Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,real,el,word,1,πραγματικό,2026-05-19T10:44:49.301Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,experiment,el,word,1,πείραμα,2026-05-19T10:44:50.250Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,"movements,",el,word,1,"κινήσεις,",2026-05-19T10:44:53.190Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,fixations,el,word,1,σταθεροποιήσεις,2026-05-19T10:44:58.838Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,paragraph,el,word,1,παράγραφος,2026-05-19T10:45:03.913Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,consistently,el,word,3,με συνέπεια,2026-05-19T10:45:18.690Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,behaves,el,word,1,συμπεριφέρεται,2026-05-19T10:45:05.777Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,fonts.,el,word,1,γραμματοσειρές.,2026-05-19T10:45:08.260Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,final,el,word,3,τελικός,2026-05-19T10:45:14.485Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,wider,el,word,1,ευρύτερο,2026-05-19T10:45:18.980Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,continue,el,word,2,συνέχεια,2026-05-19T10:45:19.220Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,simple:,el,word,1,απλό:,2026-05-19T10:45:19.277Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,began,el,word,1,ξεκίνησε,2026-05-19T10:45:19.517Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,next,el,word,1,επόμενο,2026-05-19T10:45:23.710Z
14,00013315-cc71-4ca1-bb6f-54c932c446ab,"section,",el,word,1,"ενότητα,",2026-05-19T10:45:24.846Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,"America,",el,word,4,"Αμερική,",2026-05-19T10:47:18.826Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,continent.,el,word,7,ηπειρωτική χώρα.,2026-05-19T10:49:10.018Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,European,el,word,6,Ευρωπαίοι,2026-05-19T10:47:35.185Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,settlement,el,word,4,αποίκιση,2026-05-19T10:47:36.522Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,Jamestown,el,word,1,Τζέιμσταουν,2026-05-19T10:46:50.087Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,"cultures,",el,word,2,"κουλτούρες,",2026-05-19T10:47:41.905Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,tribes,el,word,2,φυλές,2026-05-19T10:47:05.352Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,"traditions,",el,word,2,"παραδόσεις,",2026-05-19T10:47:16.708Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,wrapped,el,word,2,συνδεδεμένα,2026-05-19T10:47:05.348Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,World's,el,word,3,Παγκόσμια,2026-05-19T10:47:17.426Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,populated,el,word,2,κατοικούσαν,2026-05-19T10:47:39.360Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,"instance,",el,word,3,"για παράδειγμα,",2026-05-19T10:47:47.474Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,environment.,el,word,1,περιβάλλον.,2026-05-19T10:47:45.045Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,circumstances,el,word,2,συνθήκες,2026-05-19T10:48:04.558Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,believed,el,word,1,πιστεύεται,2026-05-19T10:47:49.555Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,engaged,el,word,2,εμπλέκονταν,2026-05-19T10:48:01.005Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,prior,el,word,1,προηγούμενο,2026-05-19T10:47:53.498Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,presence,el,word,1,παρουσία,2026-05-19T10:47:55.346Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,spawn,el,word,1,προκαλέσει,2026-05-19T10:47:59.228Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,conflicts,el,word,2,συγκρούσεις,2026-05-19T10:48:10.424Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,battles,el,word,1,μάχες,2026-05-19T10:48:03.572Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,Native,el,word,3,Αμερικανοί,2026-05-19T10:50:35.017Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,Europeans,el,word,2,Ευρωπαίοι,2026-05-19T10:48:38.961Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,seemed,el,word,3,φαινόταν,2026-05-19T10:48:40.029Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,America,el,word,1,Αμερική,2026-05-19T10:48:39.427Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,sailed,el,word,1,έπλευσαν,2026-05-19T10:48:40.082Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,obtaining,el,word,1,απόκτηση,2026-05-19T10:48:45.173Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,resources.,el,word,1,πόρους.,2026-05-19T10:48:47.428Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,"forests,",el,word,1,"δάση,",2026-05-19T10:48:50.591Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,freshwater,el,word,1,γλυκού νερού,2026-05-19T10:48:51.849Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,uncharted,el,word,3,αχαρτογράφητα,2026-05-19T10:49:06.121Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,promise,el,word,3,υπόσχεση,2026-05-19T10:49:06.681Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,time,el,word,1,χρόνος,2026-05-19T10:49:11.583Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,Eurasia,el,word,1,Ευρασία,2026-05-19T10:49:26.511Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,arriving,el,word,1,φτάνοντας,2026-05-19T10:49:28.888Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,American,el,word,1,Αμερικανική,2026-05-19T10:49:33.548Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,including,el,word,1,συμπεριλαμβανομένων,2026-05-19T10:49:37.863Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,fatalities,el,word,2,θανάτοι,2026-05-19T10:49:47.371Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,smallpox.,el,word,1,εφιάλτης.,2026-05-19T10:49:38.584Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,smallpox,el,word,1,η ευλογιά,2026-05-19T10:49:43.623Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,epidemics,el,word,1,επιδημίες,2026-05-19T10:49:44.328Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,instances,el,word,1,περιπτώσεις,2026-05-19T10:49:53.128Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,exchanged,el,word,2,αντάλλασσαν,2026-05-19T10:50:17.135Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,Americans,el,word,2,Αμερικανοί,2026-05-19T10:50:36.098Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,Europeans.,el,word,1,Ευρωπαίοι.,2026-05-19T10:50:10.638Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,disputes,el,word,1,διαμάχες,2026-05-19T10:50:15.541Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,depend,el,word,1,εξαρτώνται,2026-05-19T10:50:26.980Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,agreements.,el,word,1,συμφωνίες.,2026-05-19T10:50:28.925Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,Though,el,word,1,Αν και,2026-05-19T10:50:30.220Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,conquered.,el,word,1,υποτάξιμοι.,2026-05-19T10:50:42.118Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,many,el,word,1,πολλοί,2026-05-19T10:50:48.242Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,"food,",el,word,1,"τροφή,",2026-05-19T10:50:50.228Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,pressured,el,word,2,πίεσαν,2026-05-19T10:50:57.835Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,aggressions,el,word,1,επιθέσεις,2026-05-19T10:50:53.794Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,collectively,el,word,1,συλλογικά,2026-05-19T10:50:56.488Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,Anglo-Powhatan,el,word,1,Αγγλο-Ποουχάταν,2026-05-19T10:50:59.042Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,lasted,el,word,1,διήρκεσε,2026-05-19T10:51:04.005Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,thousands,el,word,1,χιλιάδες,2026-05-19T10:51:06.260Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,negatively,el,word,1,αρνητικά,2026-05-19T10:51:06.800Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,reinforcements,el,word,4,ενισχύσεις,2026-05-19T10:51:37.981Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,consequences,el,word,1,συνέπειες,2026-05-19T10:51:15.014Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,relationships,el,word,4,σχέσεις,2026-05-19T10:51:21.285Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,scrambling,el,word,3,σπεύδουν,2026-05-19T10:51:21.317Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,technology,el,word,1,τεχνολογία,2026-05-19T10:51:21.401Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,miles,el,word,1,χιλιομέτρων,2026-05-19T10:51:21.430Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,mounting,el,word,1,αυξανόμενη,2026-05-19T10:51:21.479Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,"buildings,",el,word,1,"κτίρια,",2026-05-19T10:51:28.555Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,becoming,el,word,3,γίνονται,2026-05-19T10:51:52.280Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,tenuous,el,word,1,εύθραυστες,2026-05-19T10:51:40.022Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,skirmishes,el,word,1,συμπλοκές,2026-05-19T10:51:48.209Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,pressure,el,word,1,πίεση,2026-05-19T10:51:49.034Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,scarce,el,word,1,σπάνια,2026-05-19T10:51:53.892Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,either,el,word,2,είτε,2026-05-19T10:52:08.270Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,somewhere,el,word,1,κάπου,2026-05-19T10:52:00.737Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,currency,el,word,1,νόμισμα,2026-05-19T10:52:01.910Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,livelihood.,el,word,1,μέσο διαβίωσης.,2026-05-19T10:52:02.855Z
14,1608e290-0145-4f85-8da1-448033c7f8cd,forced,el,word,1,αναγκάζονταν,2026-05-19T10:52:05.155Z
22,c47e5498-6f32-43d3-acf8-cc4f73c4d385,neighboring,el,word,1,γειτονικά,2026-05-19T11:17:36.299Z
22,c47e5498-6f32-43d3-acf8-cc4f73c4d385,morning,el,word,1,πρωί,2026-05-19T11:17:44.083Z
22,c47e5498-6f32-43d3-acf8-cc4f73c4d385,participant,el,word,1,συμμετέχων,2026-05-19T11:17:47.402Z
